      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
     02_48                   Diels-Alder|          3.234          1.980          1.254|         81.341         86.440         -5.099|        -78.106        -84.470          6.364|
     02_49                   Diels-Alder|         14.482         13.950          0.532|         42.878         47.200         -4.322|        -28.396        -33.240          4.844|
     02_50           [3+2]cycloaddition|         21.340         18.440          2.900|         33.579         35.480         -1.901|        -12.239        -17.040          4.801|
     02_51           [3+2]cycloaddition|          1.339         -1.950          3.289|         22.306         24.260         -1.954|        -20.967        -26.210          5.243|
     02_52           [3+2]cycloaddition|         14.151         12.390          1.761|         33.670         36.110         -2.440|        -19.519        -23.720          4.201|
     02_53           [3+2]cycloaddition|         13.253         10.450          2.803|         33.258         35.890         -2.632|        -20.005        -25.440          5.435|
     02_54           [3+2]cycloaddition|          3.885         -0.120          4.005|         24.045         26.380         -2.335|        -20.160        -26.500          6.340|
     02_55           [3+2]cycloaddition|         16.591         12.650          3.941|         49.163         52.780         -3.617|        -32.572        -40.120          7.548|
     02_56           [3+2]cycloaddition|         15.628         11.600          4.028|         87.314         91.820         -4.506|        -71.686        -80.210          8.524|
     02_57           [3+2]cycloaddition|         13.685          8.100          5.585|         80.947         84.960         -4.013|        -67.261        -76.870          9.609|
     02_58           [3+2]cycloaddition|         19.787         15.430          4.357|         62.564         68.290         -5.726|        -42.777        -52.860         10.083|
     02_59           [3+2]cycloaddition|         19.159         15.300          3.859|         61.926         67.990         -6.064|        -42.767        -52.690          9.923|
     02_60           [3+2]cycloaddition|          8.612          5.930          2.682|         82.556         86.940         -4.384|        -73.944        -81.000          7.056|
     02_61           [3+2]cycloaddition|          1.766          0.410          1.356|         46.885         56.600         -9.715|        -45.118        -56.190         11.072|
     02_62           [3+2]cycloaddition|          6.481          3.870          2.611|         50.393         58.420         -8.027|        -43.912        -54.550         10.638|
     02_63           [3+2]cycloaddition|         19.202         16.870          2.332|         34.961         41.500         -6.539|        -15.759        -24.630          8.871|
     02_64           [3+2]cycloaddition|          7.713          5.380          2.333|         43.467         50.910         -7.443|        -35.754        -45.540          9.786|
     02_65           [3+2]cycloaddition|          9.882          8.080          1.802|         48.162         56.870         -8.708|        -38.280        -48.790         10.510|
     02_66           [3+2]cycloaddition|          7.785          6.790          0.995|         46.123         55.770         -9.647|        -38.338        -48.980         10.642|
     02_67           [3+2]cycloaddition|         10.441          6.930          3.511|         25.626         34.090         -8.464|        -15.185        -27.160         11.975|
     02_68           [3+2]cycloaddition|         11.902          8.700          3.202|         26.560         35.150         -8.590|        -14.658        -26.450         11.792|
     02_69           [3+2]cycloaddition|         16.328         13.350          2.978|         30.796         38.420         -7.624|        -14.468        -25.070         10.602|
     02_70           [3+2]cycloaddition|         38.655         33.300          5.355|         36.213         41.800         -5.587|          2.442         -8.510         10.952|
     02_71           [3+2]cycloaddition|         39.537         34.780          4.757|         33.551         40.160         -6.609|          5.987         -5.380         11.367|
     02_72           [3+2]cycloaddition|         32.000         26.380          5.620|         45.765         51.440         -5.675|        -13.765        -25.060         11.295|
     02_73           [3+2]cycloaddition|         10.362         10.060          0.302|         38.603         45.530         -6.927|        -28.240        -35.470          7.230|
     02_74           [3+2]cycloaddition|         23.801         27.860         -4.059|         17.861         26.230         -8.369|          5.941          1.630          4.311|
     02_75           [3+2]cycloaddition|         10.294          9.790          0.504|         34.930         41.830         -6.900|        -24.636        -32.040          7.404|
     02_76           [3+2]cycloaddition|         17.547         20.350         -2.803|         27.825         37.370         -9.545|        -10.278        -17.020          6.742|
     02_77           [3+2]cycloaddition|          7.807          6.990          0.817|         39.847         46.280         -6.433|        -32.040        -39.300          7.260|
     02_78           [3+2]cycloaddition|         17.294         19.130         -1.836|         29.251         38.270         -9.019|        -11.956        -19.140          7.184|
     02_79           [3+2]cycloaddition|          2.134          1.940          0.194|         35.983         42.250         -6.267|        -33.849        -40.310          6.461|
     02_80           [3+2]cycloaddition|         26.191         28.380         -2.189|         33.965         41.250         -7.285|         -7.774        -12.870          5.096|
     02_81           [3+2]cycloaddition|         11.278         11.140          0.138|         35.920         43.060         -7.140|        -24.642        -31.920          7.278|
     02_82                 Electrocyclic|          6.773         10.610         -3.837|         28.347         37.950         -9.603|        -21.574        -27.340          5.766|
     02_83                 Electrocyclic|         13.014         17.650         -4.636|         44.120         44.980         -0.860|        -31.105        -27.330         -3.775|
     02_84                 Electrocyclic|         26.460         26.680         -0.220|         48.168         50.510         -2.342|        -21.709        -23.830          2.121|
     02_85                 Electrocyclic|         30.443         30.660         -0.217|         49.355         51.430         -2.075|        -18.912        -20.780          1.868|
     02_86                 Electrocyclic|         27.158         27.740         -0.582|         50.270         52.700         -2.430|        -23.112        -24.960          1.848|
     02_87                 Electrocyclic|         29.658         30.730         -1.072|         51.262         53.650         -2.388|        -21.604        -22.910          1.306|
     02_88                 Electrocyclic|         24.425         24.910         -0.485|         49.357         51.360         -2.003|        -24.932        -26.450          1.518|
     02_89                 Electrocyclic|         28.043         28.620         -0.577|         51.277         52.880         -1.603|        -23.235        -24.260          1.025|
     02_90                 Electrocyclic|         26.907         27.430         -0.523|         49.942         52.170         -2.228|        -23.035        -24.740          1.705|
     02_91                 Electrocyclic|         30.630         31.000         -0.370|         52.930         54.550         -1.620|        -22.300        -23.550          1.250|
     02_92                 Electrocyclic|         23.202         23.660         -0.458|         51.492         53.480         -1.988|        -28.290        -29.820          1.530|
     02_93                 Electrocyclic|         27.921         28.690         -0.769|         52.437         54.950         -2.513|        -24.515        -26.260          1.745|
     02_94                 Electrocyclic|         25.290         25.600         -0.310|         52.278         54.460         -2.182|        -26.988        -28.860          1.872|
     02_95                 Electrocyclic|         27.859         28.020         -0.161|         53.847         55.880         -2.033|        -25.987        -27.860          1.873|
     02_96                 Electrocyclic|          7.978         11.390         -3.412|         16.544         15.190          1.354|         -8.566         -3.800         -4.766|
     02_97                 Electrocyclic|         40.717         43.520         -2.803|         20.797         21.760         -0.963|         19.920         21.760         -1.840|
     02_98                 Electrocyclic|         32.966         33.080         -0.114|         46.823         45.420          1.403|        -13.857        -12.340         -1.517|
     02_99                 Electrocyclic|         44.213         44.280         -0.067|         55.769         54.350          1.419|        -11.556        -10.070         -1.486|
    02_100                 Electrocyclic|         36.549         36.070          0.479|         20.253         19.790          0.463|         16.296         16.280          0.016|
    02_101                 Electrocyclic|         41.851         41.800          0.051|         46.010         45.810          0.200|         -4.159         -4.010         -0.149|
    02_102                 Electrocyclic|         38.308         38.730         -0.422|         36.824         36.550          0.274|          1.483          2.180         -0.697|
    02_103                 Electrocyclic|         36.422         36.240          0.182|         36.825         36.680          0.145|         -0.403         -0.440          0.037|
    02_104                 Electrocyclic|         14.066         13.100          0.966|         40.452         40.490         -0.038|        -26.386        -27.390          1.004|
    02_105                 Electrocyclic|         49.385         48.250          1.135|         42.474         42.240          0.234|          6.910          6.010          0.900|
    02_106           [4+6]cycloaddition|         11.282         11.530         -0.248|         18.484         29.790        -11.306|         -7.201        -18.260         11.059|
    02_107           [6+4]cycloaddition|         11.282         11.530         -0.248|         25.985         36.380        -10.395|        -14.703        -24.850         10.147|
    02_108           [8+2]cycloaddition|         11.282         11.530         -0.248|         23.969         35.010        -11.041|        -12.687        -23.480         10.793|
    02_109           [3,3]rearrangement|         44.444         43.450          0.994|         54.040         50.580          3.460|         -9.596         -7.130         -2.466|
    02_110           [3,3]rearrangement|         44.444         43.450          0.994|         56.159         57.370         -1.211|        -11.715        -13.920          2.205|
    02_111           [3,3]rearrangement|         38.957         36.960          1.997|         51.073         51.170         -0.097|        -12.115        -14.220          2.105|
    02_112           [4+6]cycloaddition|         12.490         12.840         -0.350|         19.823         31.120        -11.297|         -7.333        -18.280         10.947|
    02_113           [6+4]cycloaddition|         12.490         12.840         -0.350|         26.195         36.750        -10.555|        -13.705        -23.910         10.205|
    02_114           [8+2]cycloaddition|         12.490         12.840         -0.350|         26.645         37.940        -11.295|        -14.155        -25.100         10.945|
    02_115           [4+6]cycloaddition|         12.342         11.830          0.512|         19.675         30.110        -10.435|         -7.333        -18.280         10.947|
    02_116           [6+4]cycloaddition|         12.342         11.830          0.512|         25.974         35.810         -9.836|        -13.633        -23.980         10.347|
    02_117           [8+2]cycloaddition|         12.342         11.830          0.512|         30.736         40.210         -9.474|        -18.395        -28.380          9.985|
    02_118          [4+2]intramolecular|         20.505         22.520         -2.015|         34.435         41.610         -7.175|        -13.930        -19.090          5.160|
    02_119          [6+4]intramolecular|         16.996         18.910         -1.914|         39.492         47.580         -8.088|        -22.496        -28.670          6.174|
    02_120          [4+2]intramolecular|         14.960         16.790         -1.830|         35.357         43.120         -7.763|        -20.398        -26.330          5.932|
    02_121          [6+4]intramolecular|         14.960         16.790         -1.830|         46.281         54.330         -8.049|        -31.321        -37.540          6.219|
    02_122          [4+2]intramolecular|         16.419         19.290         -2.871|         28.344         37.460         -9.116|        -11.924        -18.170          6.246|
    02_123          [6+4]intramolecular|         16.419         19.290         -2.871|         33.452         41.950         -8.498|        -17.033        -22.660          5.627|
    02_124          [4+2]intramolecular|         20.882         21.680         -0.798|         38.791         46.020         -7.229|        -17.909        -24.340          6.431|
    02_125          [6+4]intramolecular|         20.882         21.680         -0.798|         40.267         47.320         -7.053|        -19.385        -25.640          6.255|
    02_126           [3,3]rearrangement|         20.024         20.250         -0.226|         25.081         26.190         -1.109|         -5.057         -5.950          0.893|
    02_127           [3,3]rearrangement|         19.964         20.950         -0.986|         30.888         32.160         -1.272|        -10.924        -11.210          0.286|
    02_128           [3,3]rearrangement|         30.309         32.740         -2.431|         42.120         41.450          0.670|        -11.811         -8.710         -3.101|
    02_129           [3,3]rearrangement|         32.208         34.420         -2.212|         39.418         40.150         -0.732|         -7.210         -5.730         -1.480|
    02_130           [3,3]rearrangement|         33.269         35.400         -2.131|         43.102         43.320         -0.218|         -9.833         -7.920         -1.913|
    02_131           [3,3]rearrangement|         29.577         32.390         -2.813|         43.954         43.380          0.574|        -14.377        -10.990         -3.387|
    02_132           [3,3]rearrangement|         31.127         32.920         -1.793|         41.102         41.100          0.002|         -9.975         -8.180         -1.795|
    02_133           [3,3]rearrangement|         32.557         33.840         -1.283|         45.234         44.830          0.404|        -12.677        -10.990         -1.687|
    02_134           [3,3]rearrangement|         32.278         32.080          0.198|         49.919         49.610          0.309|        -17.641        -17.530         -0.111|
    02_135           [3,3]rearrangement|         29.170         28.350          0.820|         43.673         44.420         -0.747|        -14.503        -16.070          1.567|
    02_136           [3,3]rearrangement|         28.131         29.790         -1.659|         43.917         45.830         -1.913|        -15.786        -16.040          0.254|
    02_137           [3,3]rearrangement|         25.282         25.980         -0.698|         39.052         41.350         -2.298|        -13.770        -15.370          1.600|
    02_138           [3,3]rearrangement|         29.366         31.940         -2.574|         25.030         28.090         -3.060|          4.336          3.850          0.486|
    02_139           [3,3]rearrangement|         34.835         34.370          0.465|         51.736         50.960          0.776|        -16.901        -16.590         -0.311|
    02_140        [2+2+2]intramolecular|         57.575         54.840          2.735|        143.095        144.390         -1.295|        -85.520        -89.550          4.030|
