      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
     02_35                   Diels-Alder|         18.402         16.530          1.872|         16.284         29.810        -13.526|          2.119        -13.280         15.399|
     02_36                   Diels-Alder|         15.067         15.490         -0.423|         19.598         33.650        -14.052|         -4.531        -18.160         13.629|
     02_37                   Diels-Alder|         17.169         17.000          0.169|         19.191         34.430        -15.239|         -2.022        -17.430         15.408|
     02_38                   Diels-Alder|         22.771         22.730          0.041|         18.946         36.090        -17.144|          3.825        -13.360         17.185|
     02_39                   Diels-Alder|         35.515         37.420         -1.905|         21.241         39.320        -18.079|         14.275         -1.900         16.175|
     02_40                   Diels-Alder|         30.553         14.260         16.293|          8.493         27.770        -19.277|         22.060        -13.510         35.570|
     02_41                   Diels-Alder|         43.570         28.060         15.510|         11.363         31.780        -20.417|         32.207         -3.720         35.927|
     02_42                   Diels-Alder|         20.425          8.580         11.845|         32.903         47.740        -14.837|        -12.478        -39.150         26.672|
     02_43                   Diels-Alder|         26.628         16.350         10.278|         32.389         48.760        -16.371|         -5.761        -32.410         26.649|
     02_44                   Diels-Alder|         24.183         16.640          7.543|         34.748         53.180        -18.432|        -10.565        -36.540         25.975|
     02_45                   Diels-Alder|         22.879         16.980          5.899|         44.149         59.460        -15.311|        -21.270        -42.480         21.210|
     02_46                   Diels-Alder|         33.718         26.480          7.238|         31.600         51.360        -19.760|          2.119        -24.880         26.999|
     02_47                   Diels-Alder|          4.710         -1.340          6.050|         72.768         88.510        -15.742|        -68.058        -89.850         21.792|
     02_48                   Diels-Alder|          9.344          1.980          7.364|         66.518         86.440        -19.922|        -57.175        -84.470         27.295|
     02_49                   Diels-Alder|         26.559         13.950         12.609|         28.489         47.200        -18.711|         -1.929        -33.240         31.311|
     02_50           [3+2]cycloaddition|         22.475         18.440          4.035|         18.051         35.480        -17.429|          4.423        -17.040         21.463|
     02_51           [3+2]cycloaddition|          8.026         -1.950          9.976|         10.559         24.260        -13.701|         -2.533        -26.210         23.677|
     02_52           [3+2]cycloaddition|         22.210         12.390          9.820|         18.698         36.110        -17.412|          3.512        -23.720         27.232|
     02_53           [3+2]cycloaddition|         22.982         10.450         12.532|         19.010         35.890        -16.880|          3.972        -25.440         29.412|
     02_54           [3+2]cycloaddition|         13.016         -0.120         13.136|         12.151         26.380        -14.229|          0.866        -26.500         27.366|
     02_55           [3+2]cycloaddition|         15.336         12.650          2.686|         34.360         52.780        -18.420|        -19.023        -40.120         21.097|
     02_56           [3+2]cycloaddition|         13.602         11.600          2.002|         72.570         91.820        -19.250|        -58.968        -80.210         21.242|
     02_57           [3+2]cycloaddition|         14.533          8.100          6.433|         66.919         84.960        -18.041|        -52.386        -76.870         24.484|
     02_58           [3+2]cycloaddition|         18.101         15.430          2.671|         48.798         68.290        -19.492|        -30.697        -52.860         22.163|
     02_59           [3+2]cycloaddition|         18.245         15.300          2.945|         48.061         67.990        -19.929|        -29.816        -52.690         22.874|
     02_60           [3+2]cycloaddition|         11.079          5.930          5.149|         66.428         86.940        -20.512|        -55.349        -81.000         25.651|
     02_61           [3+2]cycloaddition|          7.670          0.410          7.260|         31.755         56.600        -24.845|        -24.085        -56.190         32.105|
     02_62           [3+2]cycloaddition|         12.174          3.870          8.304|         34.555         58.420        -23.865|        -22.381        -54.550         32.169|
     02_63           [3+2]cycloaddition|         17.553         16.870          0.683|         22.550         41.500        -18.950|         -4.997        -24.630         19.633|
     02_64           [3+2]cycloaddition|          6.820          5.380          1.440|         28.734         50.910        -22.176|        -21.914        -45.540         23.626|
     02_65           [3+2]cycloaddition|          9.348          8.080          1.268|         33.450         56.870        -23.420|        -24.102        -48.790         24.688|
     02_66           [3+2]cycloaddition|          9.245          6.790          2.455|         31.022         55.770        -24.748|        -21.778        -48.980         27.202|
     02_67           [3+2]cycloaddition|         12.280          6.930          5.350|          8.591         34.090        -25.499|          3.690        -27.160         30.850|
     02_68           [3+2]cycloaddition|         14.839          8.700          6.139|          9.426         35.150        -25.724|          5.413        -26.450         31.863|
     02_69           [3+2]cycloaddition|         20.065         13.350          6.715|         14.241         38.420        -24.179|          5.824        -25.070         30.894|
     02_70           [3+2]cycloaddition|         41.913         33.300          8.613|         22.830         41.800        -18.970|         19.083         -8.510         27.593|
     02_71           [3+2]cycloaddition|         41.958         34.780          7.178|         21.476         40.160        -18.684|         20.482         -5.380         25.862|
     02_72           [3+2]cycloaddition|         26.710         26.380          0.330|         32.095         51.440        -19.345|         -5.385        -25.060         19.675|
     02_73           [3+2]cycloaddition|         19.378         10.060          9.318|         25.062         45.530        -20.468|         -5.684        -35.470         29.786|
     02_74           [3+2]cycloaddition|         26.012         27.860         -1.848|          6.518         26.230        -19.712|         19.494          1.630         17.864|
     02_75           [3+2]cycloaddition|         20.620          9.790         10.830|         21.367         41.830        -20.463|         -0.747        -32.040         31.293|
     02_76           [3+2]cycloaddition|         17.668         20.350         -2.682|         15.122         37.370        -22.248|          2.546        -17.020         19.566|
     02_77           [3+2]cycloaddition|         16.850          6.990          9.860|         24.244         46.280        -22.036|         -7.394        -39.300         31.906|
     02_78           [3+2]cycloaddition|         18.281         19.130         -0.849|         16.469         38.270        -21.801|          1.812        -19.140         20.952|
     02_79           [3+2]cycloaddition|         12.277          1.940         10.337|         20.928         42.250        -21.322|         -8.651        -40.310         31.659|
     02_80           [3+2]cycloaddition|         27.410         28.380         -0.970|         20.133         41.250        -21.117|          7.277        -12.870         20.147|
     02_81           [3+2]cycloaddition|         22.408         11.140         11.268|         21.714         43.060        -21.346|          0.694        -31.920         32.614|
     02_82                 Electrocyclic|         18.087         10.610          7.477|         14.581         37.950        -23.369|          3.506        -27.340         30.846|
     02_83                 Electrocyclic|          8.534         17.650         -9.116|         42.712         44.980         -2.268|        -34.178        -27.330         -6.848|
     02_84                 Electrocyclic|         24.217         26.680         -2.463|         36.964         50.510        -13.546|        -12.747        -23.830         11.083|
     02_85                 Electrocyclic|         28.024         30.660         -2.636|         37.923         51.430        -13.507|         -9.899        -20.780         10.881|
     02_86                 Electrocyclic|         30.121         27.740          2.381|         44.265         52.700         -8.435|        -14.144        -24.960         10.816|
     02_87                 Electrocyclic|         30.660         30.730         -0.070|         42.544         53.650        -11.106|        -11.884        -22.910         11.026|
     02_88                 Electrocyclic|         21.898         24.910         -3.012|         38.685         51.360        -12.675|        -16.787        -26.450          9.663|
     02_89                 Electrocyclic|         24.927         28.620         -3.693|         39.745         52.880        -13.135|        -14.818        -24.260          9.442|
     02_90                 Electrocyclic|         23.987         27.430         -3.443|         38.943         52.170        -13.227|        -14.956        -24.740          9.784|
     02_91                 Electrocyclic|         27.555         31.000         -3.445|         41.412         54.550        -13.138|        -13.856        -23.550          9.694|
     02_92                 Electrocyclic|         19.937         23.660         -3.723|         41.668         53.480        -11.812|        -21.731        -29.820          8.089|
     02_93                 Electrocyclic|         24.639         28.690         -4.051|         43.482         54.950        -11.468|        -18.842        -26.260          7.418|
     02_94                 Electrocyclic|         20.998         25.600         -4.602|         41.622         54.460        -12.838|        -20.624        -28.860          8.236|
     02_95                 Electrocyclic|         23.365         28.020         -4.655|         42.848         55.880        -13.032|        -19.484        -27.860          8.376|
     02_96                 Electrocyclic|          3.144         11.390         -8.246|         14.643         15.190         -0.547|        -11.499         -3.800         -7.699|
     02_97                 Electrocyclic|         33.125         43.520        -10.395|         16.994         21.760         -4.766|         16.131         21.760         -5.629|
     02_98                 Electrocyclic|         24.093         33.080         -8.987|         46.006         45.420          0.586|        -21.912        -12.340         -9.572|
     02_99                 Electrocyclic|         36.627         44.280         -7.653|         55.657         54.350          1.307|        -19.031        -10.070         -8.961|
    02_100                 Electrocyclic|         28.219         36.070         -7.851|         18.821         19.790         -0.969|          9.398         16.280         -6.882|
    02_101                 Electrocyclic|         34.358         41.800         -7.442|         45.210         45.810         -0.600|        -10.852         -4.010         -6.842|
    02_102                 Electrocyclic|         36.404         38.730         -2.326|         28.122         36.550         -8.428|          8.281          2.180          6.101|
    02_103                 Electrocyclic|         35.292         36.240         -0.948|         28.840         36.680         -7.840|          6.453         -0.440          6.893|
    02_104                 Electrocyclic|         12.612         13.100         -0.488|         31.662         40.490         -8.828|        -19.051        -27.390          8.339|
    02_105                 Electrocyclic|         48.619         48.250          0.369|         35.177         42.240         -7.063|         13.443          6.010          7.433|
    02_106           [4+6]cycloaddition|         26.475         11.530         14.945|          4.487         29.790        -25.303|         21.987        -18.260         40.247|
    02_107           [6+4]cycloaddition|         26.475         11.530         14.945|          9.741         36.380        -26.639|         16.733        -24.850         41.583|
    02_108           [8+2]cycloaddition|         26.475         11.530         14.945|         13.358         35.010        -21.652|         13.116        -23.480         36.596|
    02_109           [3,3]rearrangement|         42.595         43.450         -0.855|         51.302         50.580          0.722|         -8.707         -7.130         -1.577|
    02_110           [3,3]rearrangement|         42.595         43.450         -0.855|         53.121         57.370         -4.249|        -10.526        -13.920          3.394|
    02_111           [3,3]rearrangement|         37.836         36.960          0.876|         48.847         51.170         -2.323|        -11.012        -14.220          3.208|
    02_112           [4+6]cycloaddition|         27.922         12.840         15.082|          5.633         31.120        -25.487|         22.289        -18.280         40.569|
    02_113           [6+4]cycloaddition|         27.922         12.840         15.082|         10.136         36.750        -26.614|         17.786        -23.910         41.696|
    02_114           [8+2]cycloaddition|         27.922         12.840         15.082|         13.372         37.940        -24.568|         14.550        -25.100         39.650|
    02_115           [4+6]cycloaddition|         27.742         11.830         15.912|          5.453         30.110        -24.657|         22.289        -18.280         40.569|
    02_116           [6+4]cycloaddition|         27.742         11.830         15.912|          9.818         35.810        -25.992|         17.924        -23.980         41.904|
    02_117           [8+2]cycloaddition|         27.742         11.830         15.912|         19.841         40.210        -20.369|          7.901        -28.380         36.281|
    02_118          [4+2]intramolecular|         23.791         22.520          1.271|         16.398         41.610        -25.212|          7.393        -19.090         26.483|
    02_119          [6+4]intramolecular|         20.624         18.910          1.714|         21.314         47.580        -26.266|         -0.690        -28.670         27.980|
    02_120          [4+2]intramolecular|         17.944         16.790          1.154|         17.368         43.120        -25.752|          0.576        -26.330         26.906|
    02_121          [6+4]intramolecular|         17.944         16.790          1.154|         27.975         54.330        -26.355|        -10.031        -37.540         27.509|
    02_122          [4+2]intramolecular|         18.140         19.290         -1.150|          7.489         37.460        -29.971|         10.651        -18.170         28.821|
    02_123          [6+4]intramolecular|         18.140         19.290         -1.150|         15.580         41.950        -26.370|          2.560        -22.660         25.220|
    02_124          [4+2]intramolecular|         20.776         21.680         -0.904|         21.758         46.020        -24.262|         -0.981        -24.340         23.359|
    02_125          [6+4]intramolecular|         20.776         21.680         -0.904|         22.625         47.320        -24.695|         -1.848        -25.640         23.792|
    02_126           [3,3]rearrangement|         10.693         20.250         -9.557|         15.609         26.190        -10.581|         -4.916         -5.950          1.034|
    02_127           [3,3]rearrangement|         10.618         20.950        -10.332|         21.226         32.160        -10.934|        -10.607        -11.210          0.603|
    02_128           [3,3]rearrangement|         21.706         32.740        -11.034|         39.355         41.450         -2.095|        -17.649         -8.710         -8.939|
    02_129           [3,3]rearrangement|         23.772         34.420        -10.648|         34.693         40.150         -5.457|        -10.921         -5.730         -5.191|
    02_130           [3,3]rearrangement|         23.026         35.400        -12.374|         36.591         43.320         -6.729|        -13.565         -7.920         -5.645|
    02_131           [3,3]rearrangement|         20.831         32.390        -11.559|         40.191         43.380         -3.189|        -19.360        -10.990         -8.370|
    02_132           [3,3]rearrangement|         22.745         32.920        -10.175|         36.064         41.100         -5.036|        -13.319         -8.180         -5.139|
    02_133           [3,3]rearrangement|         21.633         33.840        -12.207|         38.711         44.830         -6.119|        -17.079        -10.990         -6.089|
    02_134           [3,3]rearrangement|         24.331         32.080         -7.749|         40.218         49.610         -9.392|        -15.887        -17.530          1.643|
    02_135           [3,3]rearrangement|         21.079         28.350         -7.271|         32.379         44.420        -12.041|        -11.299        -16.070          4.771|
    02_136           [3,3]rearrangement|         19.573         29.790        -10.217|         33.424         45.830        -12.406|        -13.851        -16.040          2.189|
    02_137           [3,3]rearrangement|         18.055         25.980         -7.925|         29.220         41.350        -12.130|        -11.165        -15.370          4.205|
    02_138           [3,3]rearrangement|         21.563         31.940        -10.377|         15.898         28.090        -12.192|          5.665          3.850          1.815|
    02_139           [3,3]rearrangement|         28.485         34.370         -5.885|         41.648         50.960         -9.312|        -13.162        -16.590          3.428|
    02_140        [2+2+2]intramolecular|         48.497         54.840         -6.343|        126.435        144.390        -17.955|        -77.938        -89.550         11.612|
