      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
     02_49                   Diels-Alder|         13.326         13.950         -0.624|         44.716         47.200         -2.484|        -31.390        -33.240          1.850|
     02_50           [3+2]cycloaddition|         21.023         18.440          2.583|         35.156         35.480         -0.324|        -14.133        -17.040          2.907|
     02_51           [3+2]cycloaddition|         -1.402         -1.950          0.548|         22.639         24.260         -1.621|        -24.041        -26.210          2.169|
     02_52           [3+2]cycloaddition|         13.263         12.390          0.873|         38.181         36.110          2.071|        -24.918        -23.720         -1.198|
     02_53           [3+2]cycloaddition|          9.419         10.450         -1.031|         35.180         35.890         -0.710|        -25.760        -25.440         -0.320|
     02_54           [3+2]cycloaddition|         -0.451         -0.120         -0.331|         27.582         26.380          1.202|        -28.033        -26.500         -1.533|
     02_55           [3+2]cycloaddition|         15.661         12.650          3.011|         54.575         52.780          1.795|        -38.914        -40.120          1.206|
     02_56           [3+2]cycloaddition|         14.646         11.600          3.046|         94.912         91.820          3.092|        -80.266        -80.210         -0.056|
     02_57           [3+2]cycloaddition|         11.055          8.100          2.955|         87.296         84.960          2.336|        -76.241        -76.870          0.629|
     02_58           [3+2]cycloaddition|         18.359         15.430          2.929|         69.276         68.290          0.986|        -50.916        -52.860          1.944|
     02_59           [3+2]cycloaddition|         18.147         15.300          2.847|         68.976         67.990          0.986|        -50.829        -52.690          1.861|
     02_60           [3+2]cycloaddition|          8.337          5.930          2.407|         90.699         86.940          3.759|        -82.362        -81.000         -1.362|
     02_61           [3+2]cycloaddition|          1.603          0.410          1.193|         53.873         56.600         -2.727|        -52.270        -56.190          3.920|
     02_62           [3+2]cycloaddition|          5.766          3.870          1.896|         56.692         58.420         -1.728|        -50.927        -54.550          3.623|
     02_63           [3+2]cycloaddition|         20.184         16.870          3.314|         40.634         41.500         -0.866|        -20.450        -24.630          4.180|
     02_64           [3+2]cycloaddition|          8.187          5.380          2.807|         49.160         50.910         -1.750|        -40.973        -45.540          4.567|
     02_65           [3+2]cycloaddition|         10.104          8.080          2.024|         54.579         56.870         -2.291|        -44.475        -48.790          4.315|
     02_66           [3+2]cycloaddition|          7.591          6.790          0.801|         52.682         55.770         -3.088|        -45.091        -48.980          3.889|
     02_67           [3+2]cycloaddition|         10.149          6.930          3.219|         33.674         34.090         -0.416|        -23.525        -27.160          3.635|
     02_68           [3+2]cycloaddition|         11.895          8.700          3.195|         34.470         35.150         -0.680|        -22.575        -26.450          3.875|
     02_69           [3+2]cycloaddition|         16.856         13.350          3.506|         38.779         38.420          0.359|        -21.923        -25.070          3.147|
     02_70           [3+2]cycloaddition|         39.170         33.300          5.870|         40.578         41.800         -1.222|         -1.408         -8.510          7.102|
     02_71           [3+2]cycloaddition|         40.621         34.780          5.841|         38.630         40.160         -1.530|          1.991         -5.380          7.371|
     02_72           [3+2]cycloaddition|         30.837         26.380          4.457|         49.944         51.440         -1.496|        -19.107        -25.060          5.953|
     02_73           [3+2]cycloaddition|         11.048         10.060          0.988|         44.316         45.530         -1.214|        -33.268        -35.470          2.202|
     02_74           [3+2]cycloaddition|         29.492         27.860          1.632|         25.231         26.230         -0.999|          4.261          1.630          2.631|
     02_75           [3+2]cycloaddition|         11.002          9.790          1.212|         40.703         41.830         -1.127|        -29.700        -32.040          2.340|
     02_76           [3+2]cycloaddition|         22.587         20.350          2.237|         35.558         37.370         -1.812|        -12.971        -17.020          4.049|
     02_77           [3+2]cycloaddition|          8.464          6.990          1.474|         45.598         46.280         -0.682|        -37.134        -39.300          2.166|
     02_78           [3+2]cycloaddition|         21.865         19.130          2.735|         36.568         38.270         -1.702|        -14.703        -19.140          4.437|
     02_79           [3+2]cycloaddition|          2.953          1.940          1.013|         40.717         42.250         -1.533|        -37.764        -40.310          2.546|
     02_80           [3+2]cycloaddition|         29.889         28.380          1.509|         39.702         41.250         -1.548|         -9.814        -12.870          3.056|
     02_81           [3+2]cycloaddition|         12.050         11.140          0.910|         41.575         43.060         -1.485|        -29.525        -31.920          2.395|
     02_82                 Electrocyclic|         10.928         10.610          0.318|         36.025         37.950         -1.925|        -25.096        -27.340          2.244|
     02_83                 Electrocyclic|         15.728         17.650         -1.922|         47.556         44.980          2.576|        -31.829        -27.330         -4.499|
     02_84                 Electrocyclic|         27.183         26.680          0.503|         49.714         50.510         -0.796|        -22.531        -23.830          1.299|
     02_85                 Electrocyclic|         31.092         30.660          0.432|         50.883         51.430         -0.547|        -19.791        -20.780          0.989|
     02_86                 Electrocyclic|         28.421         27.740          0.681|         52.211         52.700         -0.489|        -23.790        -24.960          1.170|
     02_87                 Electrocyclic|         30.801         30.730          0.071|         53.056         53.650         -0.594|        -22.256        -22.910          0.654|
     02_88                 Electrocyclic|         25.294         24.910          0.384|         50.674         51.360         -0.686|        -25.380        -26.450          1.070|
     02_89                 Electrocyclic|         28.723         28.620          0.103|         52.564         52.880         -0.316|        -23.841        -24.260          0.419|
     02_90                 Electrocyclic|         27.990         27.430          0.560|         51.498         52.170         -0.672|        -23.508        -24.740          1.232|
     02_91                 Electrocyclic|         31.356         31.000          0.356|         54.218         54.550         -0.332|        -22.861        -23.550          0.689|
     02_92                 Electrocyclic|         24.194         23.660          0.534|         53.060         53.480         -0.420|        -28.866        -29.820          0.954|
     02_93                 Electrocyclic|         29.187         28.690          0.497|         54.388         54.950         -0.562|        -25.201        -26.260          1.059|
     02_94                 Electrocyclic|         25.827         25.600          0.227|         53.755         54.460         -0.705|        -27.928        -28.860          0.932|
     02_95                 Electrocyclic|         28.391         28.020          0.371|         55.630         55.880         -0.250|        -27.239        -27.860          0.621|
     02_96                 Electrocyclic|          9.892         11.390         -1.498|         16.693         15.190          1.503|         -6.801         -3.800         -3.001|
     02_97                 Electrocyclic|         43.012         43.520         -0.508|         22.814         21.760          1.054|         20.198         21.760         -1.562|
     02_98                 Electrocyclic|         33.476         33.080          0.396|         47.167         45.420          1.747|        -13.690        -12.340         -1.350|
     02_99                 Electrocyclic|         45.542         44.280          1.262|         56.816         54.350          2.466|        -11.274        -10.070         -1.204|
    02_100                 Electrocyclic|         36.319         36.070          0.249|         20.238         19.790          0.448|         16.081         16.280         -0.199|
    02_101                 Electrocyclic|         43.438         41.800          1.638|         48.012         45.810          2.202|         -4.574         -4.010         -0.564|
    02_102                 Electrocyclic|         40.550         38.730          1.820|         37.783         36.550          1.233|          2.767          2.180          0.587|
    02_103                 Electrocyclic|         38.247         36.240          2.007|         37.536         36.680          0.856|          0.711         -0.440          1.151|
    02_104                 Electrocyclic|         13.974         13.100          0.874|         41.035         40.490          0.545|        -27.060        -27.390          0.330|
    02_105                 Electrocyclic|         51.098         48.250          2.848|         43.842         42.240          1.602|          7.257          6.010          1.247|
    02_106           [4+6]cycloaddition|         11.273         11.530         -0.257|         24.392         29.790         -5.398|        -13.119        -18.260          5.141|
    02_107           [6+4]cycloaddition|         11.273         11.530         -0.257|         31.887         36.380         -4.493|        -20.614        -24.850          4.236|
    02_108           [8+2]cycloaddition|         11.273         11.530         -0.257|         29.912         35.010         -5.098|        -18.639        -23.480          4.841|
    02_109           [3,3]rearrangement|         45.828         43.450          2.378|         53.490         50.580          2.910|         -7.662         -7.130         -0.532|
    02_110           [3,3]rearrangement|         45.828         43.450          2.378|         57.916         57.370          0.546|        -12.088        -13.920          1.832|
    02_111           [3,3]rearrangement|         40.318         36.960          3.358|         52.881         51.170          1.711|        -12.563        -14.220          1.657|
    02_112           [4+6]cycloaddition|         12.279         12.840         -0.561|         25.568         31.120         -5.552|        -13.289        -18.280          4.991|
    02_113           [6+4]cycloaddition|         12.279         12.840         -0.561|         31.856         36.750         -4.894|        -19.578        -23.910          4.332|
    02_114           [8+2]cycloaddition|         12.279         12.840         -0.561|         33.165         37.940         -4.775|        -20.886        -25.100          4.214|
    02_115           [4+6]cycloaddition|         12.082         11.830          0.252|         25.371         30.110         -4.739|        -13.289        -18.280          4.991|
    02_116           [6+4]cycloaddition|         12.082         11.830          0.252|         31.721         35.810         -4.089|        -19.640        -23.980          4.340|
    02_117           [8+2]cycloaddition|         12.082         11.830          0.252|         35.897         40.210         -4.313|        -23.815        -28.380          4.565|
    02_118          [4+2]intramolecular|         23.096         22.520          0.576|         39.447         41.610         -2.163|        -16.350        -19.090          2.740|
    02_119          [6+4]intramolecular|         19.414         18.910          0.504|         44.658         47.580         -2.922|        -25.244        -28.670          3.426|
    02_120          [4+2]intramolecular|         17.317         16.790          0.527|         40.019         43.120         -3.101|        -22.702        -26.330          3.628|
    02_121          [6+4]intramolecular|         17.317         16.790          0.527|         51.542         54.330         -2.788|        -34.225        -37.540          3.315|
    02_122          [4+2]intramolecular|         19.930         19.290          0.640|         34.607         37.460         -2.853|        -14.677        -18.170          3.493|
    02_123          [6+4]intramolecular|         19.930         19.290          0.640|         39.225         41.950         -2.725|        -19.296        -22.660          3.364|
    02_124          [4+2]intramolecular|         23.291         21.680          1.611|         43.128         46.020         -2.892|        -19.837        -24.340          4.503|
    02_125          [6+4]intramolecular|         23.291         21.680          1.611|         44.733         47.320         -2.587|        -21.442        -25.640          4.198|
    02_126           [3,3]rearrangement|         19.990         20.250         -0.260|         25.201         26.190         -0.989|         -5.211         -5.950          0.739|
    02_127           [3,3]rearrangement|         20.155         20.950         -0.795|         31.677         32.160         -0.483|        -11.523        -11.210         -0.313|
    02_128           [3,3]rearrangement|         31.562         32.740         -1.178|         42.101         41.450          0.651|        -10.540         -8.710         -1.830|
    02_129           [3,3]rearrangement|         33.235         34.420         -1.185|         39.760         40.150         -0.390|         -6.525         -5.730         -0.795|
    02_130           [3,3]rearrangement|         34.130         35.400         -1.270|         43.700         43.320          0.380|         -9.570         -7.920         -1.650|
    02_131           [3,3]rearrangement|         30.534         32.390         -1.856|         43.691         43.380          0.311|        -13.157        -10.990         -2.167|
    02_132           [3,3]rearrangement|         31.598         32.920         -1.322|         40.871         41.100         -0.229|         -9.273         -8.180         -1.093|
    02_133           [3,3]rearrangement|         32.479         33.840         -1.361|         45.144         44.830          0.314|        -12.665        -10.990         -1.675|
    02_134           [3,3]rearrangement|         33.623         32.080          1.543|         48.762         49.610         -0.848|        -15.139        -17.530          2.391|
    02_135           [3,3]rearrangement|         30.810         28.350          2.460|         43.974         44.420         -0.446|        -13.164        -16.070          2.906|
    02_136           [3,3]rearrangement|         32.048         29.790          2.258|         45.777         45.830         -0.053|        -13.729        -16.040          2.311|
    02_137           [3,3]rearrangement|         28.861         25.980          2.881|         41.258         41.350         -0.092|        -12.397        -15.370          2.973|
    02_138           [3,3]rearrangement|         33.832         31.940          1.892|         26.642         28.090         -1.448|          7.190          3.850          3.340|
    02_139           [3,3]rearrangement|         36.673         34.370          2.303|         50.892         50.960         -0.068|        -14.220        -16.590          2.370|
    02_140        [2+2+2]intramolecular|         57.226         54.840          2.386|        144.743        144.390          0.353|        -87.516        -89.550          2.034|
