      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
    02_104                 Electrocyclic|         12.072         13.100         -1.028|         40.869         40.490          0.379|        -28.797        -27.390         -1.407|
    02_105                 Electrocyclic|         49.469         48.250          1.219|         43.421         42.240          1.181|          6.049          6.010          0.039|
    02_106           [4+6]cycloaddition|          6.957         11.530         -4.573|         24.273         29.790         -5.517|        -17.317        -18.260          0.943|
    02_107           [6+4]cycloaddition|          6.957         11.530         -4.573|         31.756         36.380         -4.624|        -24.799        -24.850          0.051|
    02_108           [8+2]cycloaddition|          6.957         11.530         -4.573|         30.176         35.010         -4.834|        -23.219        -23.480          0.261|
    02_109           [3,3]rearrangement|         42.902         43.450         -0.548|         50.606         50.580          0.026|         -7.704         -7.130         -0.574|
    02_110           [3,3]rearrangement|         42.902         43.450         -0.548|         56.145         57.370         -1.225|        -13.243        -13.920          0.677|
    02_111           [3,3]rearrangement|         36.572         36.960         -0.388|         50.370         51.170         -0.800|        -13.798        -14.220          0.422|
    02_112           [4+6]cycloaddition|         19.592         12.840          6.752|         25.004         31.120         -6.116|         -5.412        -18.280         12.868|
    02_113           [6+4]cycloaddition|          7.970         12.840         -4.870|         31.575         36.750         -5.175|        -23.605        -23.910          0.305|
    02_114           [8+2]cycloaddition|          7.970         12.840         -4.870|         32.219         37.940         -5.721|        -24.249        -25.100          0.851|
    02_115           [4+6]cycloaddition|          7.739         11.830         -4.091|         24.773         30.110         -5.337|        -17.034        -18.280          1.246|
    02_116           [6+4]cycloaddition|          7.739         11.830         -4.091|         31.479         35.810         -4.331|        -23.741        -23.980          0.239|
    02_117           [8+2]cycloaddition|          7.739         11.830         -4.091|         35.692         40.210         -4.518|        -27.953        -28.380          0.427|
    02_118          [4+2]intramolecular|         18.591         22.520         -3.929|         40.025         41.610         -1.585|        -21.434        -19.090         -2.344|
    02_119          [6+4]intramolecular|         15.277         18.910         -3.633|         45.161         47.580         -2.419|        -29.884        -28.670         -1.214|
    02_120          [4+2]intramolecular|         12.529         16.790         -4.261|         40.560         43.120         -2.560|        -28.031        -26.330         -1.701|
    02_121          [6+4]intramolecular|         12.529         16.790         -4.261|         51.727         54.330         -2.603|        -39.199        -37.540         -1.659|
    02_122          [4+2]intramolecular|         15.758         19.290         -3.532|         34.238         37.460         -3.222|        -18.480        -18.170         -0.310|
    02_123          [6+4]intramolecular|         15.758         19.290         -3.532|         39.473         41.950         -2.477|        -23.714        -22.660         -1.054|
    02_124          [4+2]intramolecular|         17.672         21.680         -4.008|         43.575         46.020         -2.445|        -25.903        -24.340         -1.563|
    02_125          [6+4]intramolecular|         17.672         21.680         -4.008|         45.101         47.320         -2.219|        -27.429        -25.640         -1.789|
    02_126           [3,3]rearrangement|         18.835         20.250         -1.415|         23.971         26.190         -2.219|         -5.136         -5.950          0.814|
    02_127           [3,3]rearrangement|         18.868         20.950         -2.082|         30.035         32.160         -2.125|        -11.168        -11.210          0.042|
    02_128           [3,3]rearrangement|         30.125         32.740         -2.615|         40.977         41.450         -0.473|        -10.852         -8.710         -2.142|
    02_129           [3,3]rearrangement|         31.879         34.420         -2.541|         38.984         40.150         -1.166|         -7.106         -5.730         -1.376|
    02_130           [3,3]rearrangement|         33.250         35.400         -2.150|         42.601         43.320         -0.719|         -9.351         -7.920         -1.431|
    02_131           [3,3]rearrangement|         29.034         32.390         -3.356|         42.364         43.380         -1.016|        -13.330        -10.990         -2.340|
    02_132           [3,3]rearrangement|         30.261         32.920         -2.659|         40.061         41.100         -1.039|         -9.800         -8.180         -1.620|
    02_133           [3,3]rearrangement|         31.580         33.840         -2.260|         44.476         44.830         -0.354|        -12.896        -10.990         -1.906|
    02_134           [3,3]rearrangement|         31.121         32.080         -0.959|         47.724         49.610         -1.886|        -16.603        -17.530          0.927|
    02_135           [3,3]rearrangement|         27.368         28.350         -0.982|         41.954         44.420         -2.466|        -14.586        -16.070          1.484|
    02_136           [3,3]rearrangement|         28.836         29.790         -0.954|         43.786         45.830         -2.044|        -14.951        -16.040          1.089|
    02_137           [3,3]rearrangement|         24.933         25.980         -1.047|         38.804         41.350         -2.546|        -13.871        -15.370          1.499|
    02_138           [3,3]rearrangement|         30.901         31.940         -1.039|         24.571         28.090         -3.519|          6.330          3.850          2.480|
    02_139           [3,3]rearrangement|         33.315         34.370         -1.055|         49.655         50.960         -1.305|        -16.340        -16.590          0.250|
    02_140        [2+2+2]intramolecular|         50.686         54.840         -4.154|        150.962        144.390          6.572|       -100.276        -89.550        -10.726|
