      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
     02_37                   Diels-Alder|         16.391         17.000         -0.609|         42.855         34.430          8.425|        -26.464        -17.430         -9.034|
     02_38                   Diels-Alder|         23.336         22.730          0.606|         50.922         36.090         14.832|        -27.586        -13.360        -14.226|
     02_39                   Diels-Alder|         37.284         37.420         -0.136|         52.604         39.320         13.284|        -15.320         -1.900        -13.420|
     02_40                   Diels-Alder|         12.357         14.260         -1.903|         37.626         27.770          9.856|        -25.270        -13.510        -11.760|
     02_41                   Diels-Alder|         28.636         28.060          0.576|         41.195         31.780          9.415|        -12.559         -3.720         -8.839|
     02_42                   Diels-Alder|          7.148          8.580         -1.432|         60.093         47.740         12.353|        -52.945        -39.150        -13.795|
     02_43                   Diels-Alder|         16.597         16.350          0.247|         62.422         48.760         13.662|        -45.825        -32.410        -13.415|
     02_44                   Diels-Alder|         16.530         16.640         -0.110|         66.738         53.180         13.558|        -50.208        -36.540        -13.668|
     02_45                   Diels-Alder|         14.788         16.980         -2.192|         74.444         59.460         14.984|        -59.656        -42.480        -17.176|
     02_46                   Diels-Alder|         25.211         26.480         -1.269|         66.291         51.360         14.931|        -41.080        -24.880        -16.200|
     02_47                   Diels-Alder|         -1.781         -1.340         -0.441|        104.166         88.510         15.656|       -105.947        -89.850        -16.097|
     02_48                   Diels-Alder|          1.025          1.980         -0.955|        103.732         86.440         17.292|       -102.707        -84.470        -18.237|
     02_49                   Diels-Alder|         13.250         13.950         -0.700|         62.456         47.200         15.256|        -49.206        -33.240        -15.966|
     02_50           [3+2]cycloaddition|         16.273         18.440         -2.167|         47.451         35.480         11.971|        -31.178        -17.040        -14.138|
     02_51           [3+2]cycloaddition|         -6.367         -1.950         -4.417|         34.858         24.260         10.598|        -41.225        -26.210        -15.015|
     02_52           [3+2]cycloaddition|         11.051         12.390         -1.339|         50.142         36.110         14.032|        -39.091        -23.720        -15.371|
     02_53           [3+2]cycloaddition|          7.859         10.450         -2.591|         47.729         35.890         11.839|        -39.870        -25.440        -14.430|
     02_54           [3+2]cycloaddition|         -6.684         -0.120         -6.564|         34.628         26.380          8.248|        -41.312        -26.500        -14.812|
     02_55           [3+2]cycloaddition|         14.822         12.650          2.172|         70.849         52.780         18.069|        -56.027        -40.120        -15.907|
     02_56           [3+2]cycloaddition|         13.569         11.600          1.969|        114.054         91.820         22.234|       -100.485        -80.210        -20.275|
     02_57           [3+2]cycloaddition|          9.776          8.100          1.676|        106.559         84.960         21.599|        -96.783        -76.870        -19.913|
     02_58           [3+2]cycloaddition|         17.527         15.430          2.097|         87.411         68.290         19.121|        -69.884        -52.860        -17.024|
     02_59           [3+2]cycloaddition|         17.383         15.300          2.083|         86.946         67.990         18.956|        -69.563        -52.690        -16.873|
     02_60           [3+2]cycloaddition|          7.840          5.930          1.910|        109.906         86.940         22.966|       -102.066        -81.000        -21.066|
     02_61           [3+2]cycloaddition|          1.434          0.410          1.024|         70.877         56.600         14.277|        -69.443        -56.190        -13.253|
     02_62           [3+2]cycloaddition|          5.303          3.870          1.433|         73.446         58.420         15.026|        -68.143        -54.550        -13.593|
     02_63           [3+2]cycloaddition|         16.602         16.870         -0.268|         54.733         41.500         13.233|        -38.131        -24.630        -13.501|
     02_64           [3+2]cycloaddition|          5.159          5.380         -0.221|         65.457         50.910         14.547|        -60.298        -45.540        -14.758|
     02_65           [3+2]cycloaddition|          6.890          8.080         -1.190|         71.650         56.870         14.780|        -64.760        -48.790        -15.970|
     02_66           [3+2]cycloaddition|          6.340          6.790         -0.450|         69.891         55.770         14.121|        -63.552        -48.980        -14.572|
     02_67           [3+2]cycloaddition|         12.147          6.930          5.217|         51.060         34.090         16.970|        -38.913        -27.160        -11.753|
     02_68           [3+2]cycloaddition|         14.255          8.700          5.555|         52.204         35.150         17.054|        -37.949        -26.450        -11.499|
     02_69           [3+2]cycloaddition|         18.127         13.350          4.777|         56.085         38.420         17.665|        -37.958        -25.070        -12.888|
     02_70           [3+2]cycloaddition|         37.356         33.300          4.056|         55.211         41.800         13.411|        -17.855         -8.510         -9.345|
     02_71           [3+2]cycloaddition|         38.920         34.780          4.140|         53.978         40.160         13.818|        -15.058         -5.380         -9.678|
     02_72           [3+2]cycloaddition|         27.606         26.380          1.226|         66.965         51.440         15.525|        -39.359        -25.060        -14.299|
     02_73           [3+2]cycloaddition|          9.549         10.060         -0.511|         58.277         45.530         12.747|        -48.728        -35.470        -13.258|
     02_74           [3+2]cycloaddition|         26.042         27.860         -1.818|         36.876         26.230         10.646|        -10.835          1.630        -12.465|
     02_75           [3+2]cycloaddition|          9.484          9.790         -0.306|         54.405         41.830         12.575|        -44.922        -32.040        -12.882|
     02_76           [3+2]cycloaddition|         18.861         20.350         -1.489|         49.341         37.370         11.971|        -30.480        -17.020        -13.460|
     02_77           [3+2]cycloaddition|          7.174          6.990          0.184|         59.895         46.280         13.615|        -52.721        -39.300        -13.421|
     02_78           [3+2]cycloaddition|         17.943         19.130         -1.187|         50.806         38.270         12.536|        -32.863        -19.140        -13.723|
     02_79           [3+2]cycloaddition|          2.250          1.940          0.310|         55.409         42.250         13.159|        -53.159        -40.310        -12.849|
     02_80           [3+2]cycloaddition|         27.884         28.380         -0.496|         53.921         41.250         12.671|        -26.037        -12.870        -13.167|
     02_81           [3+2]cycloaddition|         10.889         11.140         -0.251|         55.352         43.060         12.292|        -44.463        -31.920        -12.543|
     02_82                 Electrocyclic|         11.795         10.610          1.185|         51.137         37.950         13.187|        -39.342        -27.340        -12.002|
     02_83                 Electrocyclic|         22.534         17.650          4.884|         47.606         44.980          2.626|        -25.072        -27.330          2.258|
     02_84                 Electrocyclic|         27.642         26.680          0.962|         60.334         50.510          9.824|        -32.691        -23.830         -8.861|
     02_85                 Electrocyclic|         31.512         30.660          0.852|         61.373         51.430          9.943|        -29.861        -20.780         -9.081|
     02_86                 Electrocyclic|         30.616         27.740          2.876|         64.405         52.700         11.705|        -33.789        -24.960         -8.829|
     02_87                 Electrocyclic|         32.762         30.730          2.032|         64.610         53.650         10.960|        -31.848        -22.910         -8.938|
     02_88                 Electrocyclic|         25.442         24.910          0.532|         61.481         51.360         10.121|        -36.038        -26.450         -9.588|
     02_89                 Electrocyclic|         28.697         28.620          0.077|         63.023         52.880         10.143|        -34.326        -24.260        -10.066|
     02_90                 Electrocyclic|         28.506         27.430          1.076|         62.038         52.170          9.868|        -33.532        -24.740         -8.792|
     02_91                 Electrocyclic|         31.926         31.000          0.926|         64.599         54.550         10.049|        -32.673        -23.550         -9.123|
     02_92                 Electrocyclic|         24.218         23.660          0.558|         63.847         53.480         10.367|        -39.629        -29.820         -9.809|
     02_93                 Electrocyclic|         29.601         28.690          0.911|         65.666         54.950         10.716|        -36.066        -26.260         -9.806|
     02_94                 Electrocyclic|         25.939         25.600          0.339|         64.444         54.460          9.984|        -38.504        -28.860         -9.644|
     02_95                 Electrocyclic|         28.204         28.020          0.184|         66.072         55.880         10.192|        -37.867        -27.860        -10.007|
     02_96                 Electrocyclic|         15.786         11.390          4.396|         14.698         15.190         -0.492|          1.087         -3.800          4.887|
     02_97                 Electrocyclic|         51.888         43.520          8.368|         21.975         21.760          0.215|         29.913         21.760          8.153|
     02_98                 Electrocyclic|         40.369         33.080          7.289|         46.603         45.420          1.183|         -6.234        -12.340          6.106|
     02_99                 Electrocyclic|         53.976         44.280          9.696|         57.726         54.350          3.376|         -3.750        -10.070          6.320|
    02_100                 Electrocyclic|         43.870         36.070          7.800|         17.673         19.790         -2.117|         26.197         16.280          9.917|
    02_101                 Electrocyclic|         51.683         41.800          9.883|         48.415         45.810          2.605|          3.268         -4.010          7.278|
    02_102                 Electrocyclic|         39.869         38.730          1.139|         45.328         36.550          8.778|         -5.459          2.180         -7.639|
    02_103                 Electrocyclic|         37.800         36.240          1.560|         45.362         36.680          8.682|         -7.562         -0.440         -7.122|
    02_104                 Electrocyclic|         10.672         13.100         -2.428|         49.205         40.490          8.715|        -38.533        -27.390        -11.143|
    02_105                 Electrocyclic|         51.299         48.250          3.049|         51.906         42.240          9.666|         -0.607          6.010         -6.617|
    02_106           [4+6]cycloaddition|         11.715         11.530          0.185|         43.301         29.790         13.511|        -31.586        -18.260        -13.326|
    02_107           [6+4]cycloaddition|         11.715         11.530          0.185|         49.731         36.380         13.351|        -38.016        -24.850        -13.166|
    02_108           [8+2]cycloaddition|         11.715         11.530          0.185|         48.489         35.010         13.479|        -36.774        -23.480        -13.294|
    02_109           [3,3]rearrangement|         48.662         43.450          5.212|         59.061         50.580          8.481|        -10.399         -7.130         -3.269|
    02_110           [3,3]rearrangement|         48.661         43.450          5.211|         61.283         57.370          3.913|        -12.622        -13.920          1.298|
    02_111           [3,3]rearrangement|         42.802         36.960          5.842|         56.224         51.170          5.054|        -13.422        -14.220          0.798|
    02_112           [4+6]cycloaddition|         12.645         12.840         -0.195|         44.032         31.120         12.912|        -31.386        -18.280        -13.106|
    02_113           [6+4]cycloaddition|         12.646         12.840         -0.194|         49.517         36.750         12.767|        -36.872        -23.910        -12.962|
    02_114           [8+2]cycloaddition|         12.646         12.840         -0.194|         50.018         37.940         12.078|        -37.373        -25.100        -12.273|
    02_115           [4+6]cycloaddition|         12.502         11.830          0.672|         43.888         30.110         13.778|        -31.387        -18.280        -13.107|
    02_116           [6+4]cycloaddition|         12.502         11.830          0.672|         49.446         35.810         13.636|        -36.944        -23.980        -12.964|
    02_117           [8+2]cycloaddition|         12.502         11.830          0.672|         53.888         40.210         13.678|        -41.386        -28.380        -13.006|
    02_118          [4+2]intramolecular|         22.793         22.520          0.273|         58.813         41.610         17.203|        -36.020        -19.090        -16.930|
    02_119          [6+4]intramolecular|         19.296         18.910          0.386|         64.155         47.580         16.575|        -44.859        -28.670        -16.189|
    02_120          [4+2]intramolecular|         16.731         16.790         -0.059|         59.436         43.120         16.316|        -42.705        -26.330        -16.375|
    02_121          [6+4]intramolecular|         16.732         16.790         -0.058|         71.385         54.330         17.055|        -54.653        -37.540        -17.113|
    02_122          [4+2]intramolecular|         19.479         19.290          0.189|         53.481         37.460         16.021|        -34.002        -18.170        -15.832|
    02_123          [6+4]intramolecular|         19.479         19.290          0.189|         58.671         41.950         16.721|        -39.193        -22.660        -16.533|
    02_124          [4+2]intramolecular|         20.321         21.680         -1.359|         61.484         46.020         15.464|        -41.163        -24.340        -16.823|
    02_125          [6+4]intramolecular|         20.321         21.680         -1.359|         62.480         47.320         15.160|        -42.159        -25.640        -16.519|
    02_126           [3,3]rearrangement|         27.056         20.250          6.806|         32.398         26.190          6.208|         -5.342         -5.950          0.608|
    02_127           [3,3]rearrangement|         27.362         20.950          6.412|         39.310         32.160          7.150|        -11.948        -11.210         -0.738|
    02_128           [3,3]rearrangement|         39.044         32.740          6.304|         49.336         41.450          7.886|        -10.292         -8.710         -1.582|
    02_129           [3,3]rearrangement|         42.445         34.420          8.025|         48.239         40.150          8.089|         -5.794         -5.730         -0.064|
    02_130           [3,3]rearrangement|         42.416         35.400          7.016|         51.240         43.320          7.920|         -8.823         -7.920         -0.903|
    02_131           [3,3]rearrangement|         37.627         32.390          5.237|         50.829         43.380          7.449|        -13.202        -10.990         -2.212|
    02_132           [3,3]rearrangement|         40.393         32.920          7.473|         49.180         41.100          8.080|         -8.788         -8.180         -0.608|
    02_133           [3,3]rearrangement|         40.124         33.840          6.284|         52.990         44.830          8.160|        -12.866        -10.990         -1.876|
    02_134           [3,3]rearrangement|         39.217         32.080          7.137|         57.285         49.610          7.675|        -18.068        -17.530         -0.538|
    02_135           [3,3]rearrangement|         36.594         28.350          8.244|         52.522         44.420          8.102|        -15.927        -16.070          0.143|
    02_136           [3,3]rearrangement|         38.615         29.790          8.825|         55.593         45.830          9.763|        -16.977        -16.040         -0.937|
    02_137           [3,3]rearrangement|         35.515         25.980          9.535|         51.301         41.350          9.951|        -15.786        -15.370         -0.416|
    02_138           [3,3]rearrangement|         40.201         31.940          8.261|         33.983         28.090          5.893|          6.218          3.850          2.368|
    02_139           [3,3]rearrangement|         42.269         34.370          7.899|         59.882         50.960          8.922|        -17.614        -16.590         -1.024|
    02_140        [2+2+2]intramolecular|         56.345         54.840          1.505|        174.559        144.390         30.169|       -118.214        -89.550        -28.664|
