      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
    02_102                 Electrocyclic|         38.925         38.730          0.195|         33.023         36.550         -3.527|          5.902          2.180          3.722|
    02_103                 Electrocyclic|         37.642         36.240          1.402|         33.683         36.680         -2.997|          3.958         -0.440          4.398|
    02_104                 Electrocyclic|         12.947         13.100         -0.153|         36.725         40.490         -3.765|        -23.777        -27.390          3.613|
    02_105                 Electrocyclic|         51.421         48.250          3.171|         40.175         42.240         -2.065|         11.246          6.010          5.236|
    02_106           [4+6]cycloaddition|         26.361         11.530         14.831|         14.032         29.790        -15.758|         12.329        -18.260         30.589|
    02_107           [6+4]cycloaddition|         26.361         11.530         14.831|         19.629         36.380        -16.751|          6.732        -24.850         31.582|
    02_108           [8+2]cycloaddition|         26.361         11.530         14.831|         22.637         35.010        -12.373|          3.724        -23.480         27.204|
    02_109           [3,3]rearrangement|         46.915         43.450          3.465|         55.385         50.580          4.805|         -8.471         -7.130         -1.341|
    02_110           [3,3]rearrangement|         46.915         43.450          3.465|         58.208         57.370          0.838|        -11.293        -13.920          2.627|
    02_111           [3,3]rearrangement|         41.905         36.960          4.945|         53.730         51.170          2.560|        -11.826        -14.220          2.394|
    02_112           [4+6]cycloaddition|         27.774         12.840         14.934|         15.156         31.120        -15.964|         12.618        -18.280         30.898|
    02_113           [6+4]cycloaddition|         27.774         12.840         14.934|         19.939         36.750        -16.811|          7.835        -23.910         31.745|
    02_114           [8+2]cycloaddition|         27.774         12.840         14.934|         23.021         37.940        -14.919|          4.752        -25.100         29.852|
    02_115           [4+6]cycloaddition|         27.592         11.830         15.762|         14.974         30.110        -15.136|         12.618        -18.280         30.898|
    02_116           [6+4]cycloaddition|         27.592         11.830         15.762|         19.681         35.810        -16.129|          7.910        -23.980         31.890|
    02_117           [8+2]cycloaddition|         27.592         11.830         15.762|         28.886         40.210        -11.324|         -1.294        -28.380         27.086|
    02_118          [4+2]intramolecular|         26.108         22.520          3.588|         26.857         41.610        -14.753|         -0.749        -19.090         18.341|
    02_119          [6+4]intramolecular|         22.716         18.910          3.806|         31.974         47.580        -15.606|         -9.258        -28.670         19.412|
    02_120          [4+2]intramolecular|         20.229         16.790          3.439|         27.756         43.120        -15.364|         -7.527        -26.330         18.803|
    02_121          [6+4]intramolecular|         20.229         16.790          3.439|         39.132         54.330        -15.198|        -18.902        -37.540         18.638|
    02_122          [4+2]intramolecular|         21.055         19.290          1.765|         18.835         37.460        -18.625|          2.219        -18.170         20.389|
    02_123          [6+4]intramolecular|         21.055         19.290          1.765|         26.470         41.950        -15.480|         -5.415        -22.660         17.245|
    02_124          [4+2]intramolecular|         23.285         21.680          1.605|         32.024         46.020        -13.996|         -8.739        -24.340         15.601|
    02_125          [6+4]intramolecular|         23.285         21.680          1.605|         32.635         47.320        -14.685|         -9.350        -25.640         16.290|
    02_126           [3,3]rearrangement|         15.710         20.250         -4.540|         20.827         26.190         -5.363|         -5.116         -5.950          0.834|
    02_127           [3,3]rearrangement|         15.702         20.950         -5.248|         27.077         32.160         -5.083|        -11.376        -11.210         -0.166|
    02_128           [3,3]rearrangement|         27.773         32.740         -4.967|         43.528         41.450          2.078|        -15.755         -8.710         -7.045|
    02_129           [3,3]rearrangement|         30.145         34.420         -4.275|         39.501         40.150         -0.649|         -9.356         -5.730         -3.626|
    02_130           [3,3]rearrangement|         29.658         35.400         -5.742|         41.722         43.320         -1.598|        -12.064         -7.920         -4.144|
    02_131           [3,3]rearrangement|         26.811         32.390         -5.579|         44.610         43.380          1.230|        -17.799        -10.990         -6.809|
    02_132           [3,3]rearrangement|         28.929         32.920         -3.991|         40.903         41.100         -0.197|        -11.974         -8.180         -3.794|
    02_133           [3,3]rearrangement|         28.133         33.840         -5.707|         43.902         44.830         -0.928|        -15.769        -10.990         -4.779|
    02_134           [3,3]rearrangement|         29.839         32.080         -2.241|         46.120         49.610         -3.490|        -16.281        -17.530          1.249|
    02_135           [3,3]rearrangement|         26.758         28.350         -1.592|         38.908         44.420         -5.512|        -12.150        -16.070          3.920|
    02_136           [3,3]rearrangement|         25.956         29.790         -3.834|         40.561         45.830         -5.269|        -14.605        -16.040          1.435|
    02_137           [3,3]rearrangement|         24.939         25.980         -1.041|         36.287         41.350         -5.063|        -11.347        -15.370          4.023|
    02_138           [3,3]rearrangement|         27.831         31.940         -4.109|         21.225         28.090         -6.865|          6.606          3.850          2.756|
    02_139           [3,3]rearrangement|         34.041         34.370         -0.329|         47.427         50.960         -3.533|        -13.386        -16.590          3.204|
    02_140        [2+2+2]intramolecular|         54.733         54.840         -0.107|        140.345        144.390         -4.045|        -85.612        -89.550          3.938|
