      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
     02_89                 Electrocyclic|         29.863         28.620          1.243|         57.206         52.880          4.326|        -27.342        -24.260         -3.082|
     02_90                 Electrocyclic|         28.721         27.430          1.291|         56.338         52.170          4.168|        -27.617        -24.740         -2.877|
     02_91                 Electrocyclic|         32.004         31.000          1.004|         58.874         54.550          4.324|        -26.870        -23.550         -3.320|
     02_92                 Electrocyclic|         25.864         23.660          2.204|         57.751         53.480          4.271|        -31.887        -29.820         -2.067|
     02_93                 Electrocyclic|         30.157         28.690          1.467|         59.158         54.950          4.208|        -29.001        -26.260         -2.741|
     02_94                 Electrocyclic|         27.818         25.600          2.218|         58.677         54.460          4.217|        -30.859        -28.860         -1.999|
     02_95                 Electrocyclic|         29.950         28.020          1.930|         60.373         55.880          4.493|        -30.423        -27.860         -2.563|
     02_96                 Electrocyclic|         12.632         11.390          1.242|         14.766         15.190         -0.424|         -2.133         -3.800          1.667|
     02_97                 Electrocyclic|         47.462         43.520          3.942|         22.109         21.760          0.349|         25.353         21.760          3.593|
     02_98                 Electrocyclic|         36.571         33.080          3.491|         46.564         45.420          1.144|         -9.992        -12.340          2.348|
     02_99                 Electrocyclic|         48.910         44.280          4.630|         56.462         54.350          2.112|         -7.552        -10.070          2.518|
    02_100                 Electrocyclic|         40.125         36.070          4.055|         19.767         19.790         -0.023|         20.358         16.280          4.078|
    02_101                 Electrocyclic|         46.740         41.800          4.940|         48.579         45.810          2.769|         -1.839         -4.010          2.171|
    02_102                 Electrocyclic|         40.389         38.730          1.659|         40.972         36.550          4.422|         -0.583          2.180         -2.763|
    02_103                 Electrocyclic|         37.944         36.240          1.704|         40.995         36.680          4.315|         -3.051         -0.440         -2.611|
    02_104                 Electrocyclic|         12.792         13.100         -0.308|         44.714         40.490          4.224|        -31.922        -27.390         -4.532|
    02_105                 Electrocyclic|         51.205         48.250          2.955|         47.045         42.240          4.805|          4.159          6.010         -1.851|
    02_106           [4+6]cycloaddition|         13.228         11.530          1.698|         36.649         29.790          6.859|        -23.420        -18.260         -5.160|
    02_107           [6+4]cycloaddition|         13.228         11.530          1.698|         42.612         36.380          6.232|        -29.384        -24.850         -4.534|
    02_108           [8+2]cycloaddition|         13.228         11.530          1.698|         41.611         35.010          6.601|        -28.383        -23.480         -4.903|
    02_109           [3,3]rearrangement|         48.417         43.450          4.967|         55.587         50.580          5.007|         -7.169         -7.130         -0.039|
    02_110           [3,3]rearrangement|         48.417         43.450          4.967|         60.917         57.370          3.547|        -12.499        -13.920          1.421|
    02_111           [3,3]rearrangement|         42.781         36.960          5.821|         55.786         51.170          4.616|        -13.005        -14.220          1.215|
    02_112           [4+6]cycloaddition|         13.892         12.840          1.052|         37.580         31.120          6.460|        -23.688        -18.280         -5.408|
    02_113           [6+4]cycloaddition|         13.892         12.840          1.052|         42.430         36.750          5.680|        -28.538        -23.910         -4.628|
    02_114           [8+2]cycloaddition|         13.892         12.840          1.052|         44.455         37.940          6.515|        -30.562        -25.100         -5.462|
    02_115           [4+6]cycloaddition|         13.754         11.830          1.924|         37.442         30.110          7.332|        -23.688        -18.280         -5.408|
    02_116           [6+4]cycloaddition|         13.754         11.830          1.924|         42.388         35.810          6.578|        -28.634        -23.980         -4.654|
    02_117           [8+2]cycloaddition|         13.754         11.830          1.924|         47.678         40.210          7.468|        -33.924        -28.380         -5.544|
    02_118          [4+2]intramolecular|         25.387         22.520          2.867|         50.864         41.610          9.254|        -25.477        -19.090         -6.387|
    02_119          [6+4]intramolecular|         21.986         18.910          3.076|         55.448         47.580          7.868|        -33.461        -28.670         -4.791|
    02_120          [4+2]intramolecular|         19.842         16.790          3.052|         51.092         43.120          7.972|        -31.250        -26.330         -4.920|
    02_121          [6+4]intramolecular|         19.842         16.790          3.052|         62.474         54.330          8.144|        -42.632        -37.540         -5.092|
    02_122          [4+2]intramolecular|         22.424         19.290          3.134|         46.392         37.460          8.932|        -23.968        -18.170         -5.798|
    02_123          [6+4]intramolecular|         22.424         19.290          3.134|         51.032         41.950          9.082|        -28.608        -22.660         -5.948|
    02_124          [4+2]intramolecular|         24.672         21.680          2.992|         53.882         46.020          7.862|        -29.211        -24.340         -4.871|
    02_125          [6+4]intramolecular|         24.672         21.680          2.992|         54.396         47.320          7.076|        -29.724        -25.640         -4.084|
    02_126           [3,3]rearrangement|         25.710         20.250          5.460|         30.295         26.190          4.105|         -4.584         -5.950          1.366|
    02_127           [3,3]rearrangement|         25.702         20.950          4.752|         37.084         32.160          4.924|        -11.382        -11.210         -0.172|
    02_128           [3,3]rearrangement|         35.917         32.740          3.177|         46.865         41.450          5.415|        -10.947         -8.710         -2.237|
    02_129           [3,3]rearrangement|         38.333         34.420          3.913|         45.374         40.150          5.224|         -7.041         -5.730         -1.311|
    02_130           [3,3]rearrangement|         39.368         35.400          3.968|         48.813         43.320          5.493|         -9.445         -7.920         -1.525|
    02_131           [3,3]rearrangement|         34.783         32.390          2.393|         48.432         43.380          5.052|        -13.648        -10.990         -2.658|
    02_132           [3,3]rearrangement|         36.607         32.920          3.687|         46.681         41.100          5.581|        -10.074         -8.180         -1.894|
    02_133           [3,3]rearrangement|         37.688         33.840          3.848|         50.740         44.830          5.910|        -13.052        -10.990         -2.062|
    02_134           [3,3]rearrangement|         34.994         32.080          2.914|         53.399         49.610          3.789|        -18.406        -17.530         -0.876|
    02_135           [3,3]rearrangement|         31.679         28.350          3.329|         48.536         44.420          4.116|        -16.856        -16.070         -0.786|
    02_136           [3,3]rearrangement|         33.197         29.790          3.407|         50.288         45.830          4.458|        -17.091        -16.040         -1.051|
    02_137           [3,3]rearrangement|         29.978         25.980          3.998|         46.122         41.350          4.772|        -16.144        -15.370         -0.774|
    02_138           [3,3]rearrangement|         34.988         31.940          3.048|         32.151         28.090          4.061|          2.837          3.850         -1.013|
    02_139           [3,3]rearrangement|         37.754         34.370          3.384|         55.761         50.960          4.801|        -18.007        -16.590         -1.417|
    02_140        [2+2+2]intramolecular|         57.553         54.840          2.713|        157.188        144.390         12.798|        -99.634        -89.550        -10.084|
