      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
     02_50           [3+2]cycloaddition|         19.380         18.440          0.940|         27.789         35.480         -7.691|         -8.409        -17.040          8.631|
     02_51           [3+2]cycloaddition|          0.854         -1.950          2.804|         17.772         24.260         -6.488|        -16.917        -26.210          9.293|
     02_52           [3+2]cycloaddition|         15.060         12.390          2.670|         28.347         36.110         -7.763|        -13.287        -23.720         10.433|
     02_53           [3+2]cycloaddition|         14.543         10.450          4.093|         28.596         35.890         -7.294|        -14.054        -25.440         11.386|
     02_54           [3+2]cycloaddition|          5.072         -0.120          5.192|         20.752         26.380         -5.628|        -15.680        -26.500         10.820|
     02_55           [3+2]cycloaddition|         13.000         12.650          0.350|         43.628         52.780         -9.152|        -30.628        -40.120          9.492|
     02_56           [3+2]cycloaddition|         11.915         11.600          0.315|         84.125         91.820         -7.695|        -72.211        -80.210          7.999|
     02_57           [3+2]cycloaddition|          9.857          8.100          1.757|         77.245         84.960         -7.715|        -67.388        -76.870          9.482|
     02_58           [3+2]cycloaddition|         16.004         15.430          0.574|         59.302         68.290         -8.988|        -43.298        -52.860          9.562|
     02_59           [3+2]cycloaddition|         16.129         15.300          0.829|         58.904         67.990         -9.086|        -42.776        -52.690          9.914|
     02_60           [3+2]cycloaddition|          7.200          5.930          1.270|         78.296         86.940         -8.644|        -71.095        -81.000          9.905|
     02_61           [3+2]cycloaddition|          3.050          0.410          2.640|         46.997         56.600         -9.603|        -43.947        -56.190         12.243|
     02_62           [3+2]cycloaddition|          6.815          3.870          2.945|         49.088         58.420         -9.332|        -42.274        -54.550         12.276|
     02_63           [3+2]cycloaddition|         16.934         16.870          0.064|         33.659         41.500         -7.841|        -16.725        -24.630          7.905|
     02_64           [3+2]cycloaddition|          5.321          5.380         -0.059|         41.935         50.910         -8.975|        -36.614        -45.540          8.926|
     02_65           [3+2]cycloaddition|          8.105          8.080          0.025|         47.727         56.870         -9.143|        -39.622        -48.790          9.168|
     02_66           [3+2]cycloaddition|          7.454          6.790          0.664|         46.323         55.770         -9.447|        -38.869        -48.980         10.111|
     02_67           [3+2]cycloaddition|          8.839          6.930          1.909|         21.960         34.090        -12.130|        -13.121        -27.160         14.039|
     02_68           [3+2]cycloaddition|         11.111          8.700          2.411|         22.908         35.150        -12.242|        -11.797        -26.450         14.653|
     02_69           [3+2]cycloaddition|         16.118         13.350          2.768|         26.965         38.420        -11.455|        -10.847        -25.070         14.223|
     02_70           [3+2]cycloaddition|         37.114         33.300          3.814|         32.438         41.800         -9.362|          4.677         -8.510         13.187|
     02_71           [3+2]cycloaddition|         37.849         34.780          3.069|         30.659         40.160         -9.501|          7.191         -5.380         12.571|
     02_72           [3+2]cycloaddition|         26.426         26.380          0.046|         41.851         51.440         -9.589|        -15.425        -25.060          9.635|
     02_73           [3+2]cycloaddition|         13.114         10.060          3.054|         37.369         45.530         -8.161|        -24.255        -35.470         11.215|
     02_74           [3+2]cycloaddition|         26.077         27.860         -1.783|         17.557         26.230         -8.673|          8.520          1.630          6.890|
     02_75           [3+2]cycloaddition|         13.456          9.790          3.666|         33.553         41.830         -8.277|        -20.097        -32.040         11.943|
     02_76           [3+2]cycloaddition|         17.972         20.350         -2.378|         27.781         37.370         -9.589|         -9.809        -17.020          7.211|
     02_77           [3+2]cycloaddition|         10.201          6.990          3.211|         37.381         46.280         -8.899|        -27.179        -39.300         12.121|
     02_78           [3+2]cycloaddition|         17.371         19.130         -1.759|         28.886         38.270         -9.384|        -11.515        -19.140          7.625|
     02_79           [3+2]cycloaddition|          5.154          1.940          3.214|         33.551         42.250         -8.699|        -28.397        -40.310         11.913|
     02_80           [3+2]cycloaddition|         27.019         28.380         -1.361|         32.538         41.250         -8.712|         -5.519        -12.870          7.351|
     02_81           [3+2]cycloaddition|         15.047         11.140          3.907|         34.444         43.060         -8.616|        -19.397        -31.920         12.523|
     02_82                 Electrocyclic|         12.450         10.610          1.840|         28.253         37.950         -9.697|        -15.803        -27.340         11.537|
     02_83                 Electrocyclic|         13.800         17.650         -3.850|         45.515         44.980          0.535|        -31.715        -27.330         -4.385|
     02_84                 Electrocyclic|         24.881         26.680         -1.799|         45.029         50.510         -5.481|        -20.148        -23.830          3.682|
     02_85                 Electrocyclic|         28.895         30.660         -1.765|         45.959         51.430         -5.471|        -17.063        -20.780          3.717|
     02_86                 Electrocyclic|         27.629         27.740         -0.111|         49.102         52.700         -3.598|        -21.473        -24.960          3.487|
     02_87                 Electrocyclic|         29.865         30.730         -0.865|         49.084         53.650         -4.566|        -19.219        -22.910          3.691|
     02_88                 Electrocyclic|         22.673         24.910         -2.237|         46.218         51.360         -5.142|        -23.545        -26.450          2.905|
     02_89                 Electrocyclic|         26.177         28.620         -2.443|         47.573         52.880         -5.307|        -21.396        -24.260          2.864|
     02_90                 Electrocyclic|         25.222         27.430         -2.208|         46.826         52.170         -5.344|        -21.604        -24.740          3.136|
     02_91                 Electrocyclic|         28.862         31.000         -2.138|         49.273         54.550         -5.277|        -20.411        -23.550          3.139|
     02_92                 Electrocyclic|         20.959         23.660         -2.701|         48.630         53.480         -4.850|        -27.671        -29.820          2.149|
     02_93                 Electrocyclic|         26.045         28.690         -2.645|         50.318         54.950         -4.632|        -24.274        -26.260          1.986|
     02_94                 Electrocyclic|         22.664         25.600         -2.936|         49.296         54.460         -5.164|        -26.633        -28.860          2.227|
     02_95                 Electrocyclic|         25.074         28.020         -2.946|         50.644         55.880         -5.236|        -25.571        -27.860          2.289|
     02_96                 Electrocyclic|          7.722         11.390         -3.668|         15.552         15.190          0.362|         -7.830         -3.800         -4.030|
     02_97                 Electrocyclic|         39.836         43.520         -3.684|         19.703         21.760         -2.057|         20.133         21.760         -1.627|
     02_98                 Electrocyclic|         30.091         33.080         -2.989|         46.419         45.420          0.999|        -16.328        -12.340         -3.988|
     02_99                 Electrocyclic|         42.471         44.280         -1.809|         56.233         54.350          1.883|        -13.762        -10.070         -3.692|
    02_100                 Electrocyclic|         33.529         36.070         -2.541|         19.052         19.790         -0.738|         14.477         16.280         -1.803|
    02_101                 Electrocyclic|         39.851         41.800         -1.949|         46.439         45.810          0.629|         -6.589         -4.010         -2.579|
    02_102                 Electrocyclic|         38.348         38.730         -0.382|         33.984         36.550         -2.566|          4.364          2.180          2.184|
    02_103                 Electrocyclic|         36.291         36.240          0.051|         34.316         36.680         -2.364|          1.975         -0.440          2.415|
    02_104                 Electrocyclic|         12.280         13.100         -0.820|         37.752         40.490         -2.738|        -25.472        -27.390          1.918|
    02_105                 Electrocyclic|         49.400         48.250          1.150|         40.447         42.240         -1.793|          8.953          6.010          2.943|
    02_106           [4+6]cycloaddition|         14.460         11.530          2.930|         15.254         29.790        -14.536|         -0.793        -18.260         17.467|
    02_107           [6+4]cycloaddition|         14.460         11.530          2.930|         21.694         36.380        -14.686|         -7.233        -24.850         17.617|
    02_108           [8+2]cycloaddition|         14.460         11.530          2.930|         22.432         35.010        -12.578|         -7.972        -23.480         15.508|
    02_109           [3,3]rearrangement|         42.790         43.450         -0.660|         50.533         50.580         -0.047|         -7.743         -7.130         -0.613|
    02_110           [3,3]rearrangement|         42.790         43.450         -0.660|         55.326         57.370         -2.044|        -12.536        -13.920          1.384|
    02_111           [3,3]rearrangement|         36.588         36.960         -0.372|         49.548         51.170         -1.622|        -12.961        -14.220          1.259|
    02_112           [4+6]cycloaddition|         15.620         12.840          2.780|         16.091         31.120        -15.029|         -0.471        -18.280         17.809|
    02_113           [6+4]cycloaddition|         15.620         12.840          2.780|         21.665         36.750        -15.085|         -6.045        -23.910         17.865|
    02_114           [8+2]cycloaddition|         15.620         12.840          2.780|         23.719         37.940        -14.221|         -8.099        -25.100         17.001|
    02_115           [4+6]cycloaddition|         15.411         11.830          3.581|         15.883         30.110        -14.227|         -0.471        -18.280         17.809|
    02_116           [6+4]cycloaddition|         15.411         11.830          3.581|         21.457         35.810        -14.353|         -6.046        -23.980         17.934|
    02_117           [8+2]cycloaddition|         15.411         11.830          3.581|         28.112         40.210        -12.098|        -12.700        -28.380         15.680|
    02_118          [4+2]intramolecular|         20.141         22.520         -2.379|         29.708         41.610        -11.902|         -9.567        -19.090          9.523|
    02_119          [6+4]intramolecular|         16.571         18.910         -2.339|         34.829         47.580        -12.751|        -18.258        -28.670         10.412|
    02_120          [4+2]intramolecular|         14.076         16.790         -2.714|         30.526         43.120        -12.594|        -16.450        -26.330          9.880|
    02_121          [6+4]intramolecular|         14.076         16.790         -2.714|         41.772         54.330        -12.558|        -27.695        -37.540          9.845|
    02_122          [4+2]intramolecular|         15.744         19.290         -3.546|         22.537         37.460        -14.923|         -6.793        -18.170         11.377|
    02_123          [6+4]intramolecular|         15.744         19.290         -3.546|         28.788         41.950        -13.162|        -13.044        -22.660          9.616|
    02_124          [4+2]intramolecular|         18.705         21.680         -2.975|         34.408         46.020        -11.612|        -15.702        -24.340          8.638|
    02_125          [6+4]intramolecular|         18.706         21.680         -2.974|         35.664         47.320        -11.656|        -16.958        -25.640          8.682|
    02_126           [3,3]rearrangement|         15.178         20.250         -5.072|         20.299         26.190         -5.891|         -5.121         -5.950          0.829|
    02_127           [3,3]rearrangement|         15.096         20.950         -5.854|         26.341         32.160         -5.819|        -11.246        -11.210         -0.036|
    02_128           [3,3]rearrangement|         27.758         32.740         -4.982|         39.590         41.450         -1.860|        -11.833         -8.710         -3.123|
    02_129           [3,3]rearrangement|         29.595         34.420         -4.825|         36.651         40.150         -3.499|         -7.056         -5.730         -1.326|
    02_130           [3,3]rearrangement|         29.851         35.400         -5.549|         39.418         43.320         -3.902|         -9.566         -7.920         -1.646|
    02_131           [3,3]rearrangement|         26.698         32.390         -5.692|         40.702         43.380         -2.678|        -14.004        -10.990         -3.014|
    02_132           [3,3]rearrangement|         28.121         32.920         -4.799|         37.740         41.100         -3.360|         -9.619         -8.180         -1.439|
    02_133           [3,3]rearrangement|         28.220         33.840         -5.620|         41.144         44.830         -3.686|        -12.924        -10.990         -1.934|
    02_134           [3,3]rearrangement|         28.699         32.080         -3.381|         45.979         49.610         -3.631|        -17.279        -17.530          0.251|
    02_135           [3,3]rearrangement|         24.673         28.350         -3.677|         39.096         44.420         -5.324|        -14.423        -16.070          1.647|
    02_136           [3,3]rearrangement|         25.034         29.790         -4.756|         40.618         45.830         -5.212|        -15.585        -16.040          0.455|
    02_137           [3,3]rearrangement|         21.811         25.980         -4.169|         35.665         41.350         -5.685|        -13.854        -15.370          1.516|
    02_138           [3,3]rearrangement|         27.137         31.940         -4.803|         21.432         28.090         -6.658|          5.705          3.850          1.855|
    02_139           [3,3]rearrangement|         31.499         34.370         -2.871|         46.938         50.960         -4.022|        -15.439        -16.590          1.151|
    02_140        [2+2+2]intramolecular|         52.499         54.840         -2.341|        139.826        144.390         -4.564|        -87.327        -89.550          2.223|
