      NAME                          TYPE|                                   FORWARD BH|                                   REVERSE BH|                              REACTION ENERGY|
     02_47                   Diels-Alder|         -2.108         -1.340         -0.768|         84.313         88.510         -4.197|        -86.421        -89.850          3.429|
     02_48                   Diels-Alder|          0.166          1.980         -1.814|         81.964         86.440         -4.476|        -81.798        -84.470          2.672|
     02_49                   Diels-Alder|         13.062         13.950         -0.888|         42.439         47.200         -4.761|        -29.377        -33.240          3.863|
     02_50           [3+2]cycloaddition|         18.230         18.440         -0.210|         31.721         35.480         -3.759|        -13.490        -17.040          3.550|
     02_51           [3+2]cycloaddition|         -1.621         -1.950          0.329|         20.960         24.260         -3.300|        -22.581        -26.210          3.629|
     02_52           [3+2]cycloaddition|         12.234         12.390         -0.156|         31.911         36.110         -4.199|        -19.677        -23.720          4.043|
     02_53           [3+2]cycloaddition|         11.407         10.450          0.957|         32.261         35.890         -3.629|        -20.854        -25.440          4.586|
     02_54           [3+2]cycloaddition|          2.089         -0.120          2.209|         24.237         26.380         -2.143|        -22.149        -26.500          4.351|
     02_55           [3+2]cycloaddition|         12.104         12.650         -0.546|         47.371         52.780         -5.409|        -35.267        -40.120          4.853|
     02_56           [3+2]cycloaddition|         11.248         11.600         -0.352|         89.107         91.820         -2.713|        -77.859        -80.210          2.351|
     02_57           [3+2]cycloaddition|          8.023          8.100         -0.077|         81.720         84.960         -3.240|        -73.697        -76.870          3.173|
     02_58           [3+2]cycloaddition|         15.101         15.430         -0.329|         63.403         68.290         -4.887|        -48.302        -52.860          4.558|
     02_59           [3+2]cycloaddition|         15.321         15.300          0.021|         63.233         67.990         -4.757|        -47.913        -52.690          4.777|
     02_60           [3+2]cycloaddition|          5.784          5.930         -0.146|         83.467         86.940         -3.473|        -77.683        -81.000          3.317|
     02_61           [3+2]cycloaddition|          1.662          0.410          1.252|         53.048         56.600         -3.552|        -51.386        -56.190          4.804|
     02_62           [3+2]cycloaddition|          5.224          3.870          1.354|         54.936         58.420         -3.484|        -49.712        -54.550          4.838|
     02_63           [3+2]cycloaddition|         16.962         16.870          0.092|         38.319         41.500         -3.181|        -21.357        -24.630          3.273|
     02_64           [3+2]cycloaddition|          5.062          5.380         -0.318|         47.355         50.910         -3.555|        -42.293        -45.540          3.247|
     02_65           [3+2]cycloaddition|          7.877          8.080         -0.203|         53.441         56.870         -3.429|        -45.564        -48.790          3.226|
     02_66           [3+2]cycloaddition|          7.011          6.790          0.221|         52.364         55.770         -3.406|        -45.353        -48.980          3.627|
     02_67           [3+2]cycloaddition|          8.332          6.930          1.402|         27.823         34.090         -6.267|        -19.491        -27.160          7.669|
     02_68           [3+2]cycloaddition|         10.516          8.700          1.816|         28.834         35.150         -6.316|        -18.318        -26.450          8.132|
     02_69           [3+2]cycloaddition|         15.419         13.350          2.069|         32.659         38.420         -5.761|        -17.240        -25.070          7.830|
     02_70           [3+2]cycloaddition|         35.155         33.300          1.855|         35.932         41.800         -5.868|         -0.778         -8.510          7.732|
     02_71           [3+2]cycloaddition|         36.130         34.780          1.350|         33.964         40.160         -6.196|          2.166         -5.380          7.546|
     02_72           [3+2]cycloaddition|         26.091         26.380         -0.289|         45.283         51.440         -6.157|        -19.192        -25.060          5.868|
     02_73           [3+2]cycloaddition|         11.022         10.060          0.962|         42.069         45.530         -3.461|        -31.048        -35.470          4.422|
     02_74           [3+2]cycloaddition|         26.509         27.860         -1.351|         22.080         26.230         -4.150|          4.429          1.630          2.799|
     02_75           [3+2]cycloaddition|         11.061          9.790          1.271|         38.242         41.830         -3.588|        -27.182        -32.040          4.858|
     02_76           [3+2]cycloaddition|         18.551         20.350         -1.799|         32.865         37.370         -4.505|        -14.314        -17.020          2.706|
     02_77           [3+2]cycloaddition|          7.978          6.990          0.988|         42.396         46.280         -3.884|        -34.418        -39.300          4.882|
     02_78           [3+2]cycloaddition|         17.490         19.130         -1.640|         33.906         38.270         -4.364|        -16.416        -19.140          2.724|
     02_79           [3+2]cycloaddition|          2.782          1.940          0.842|         38.379         42.250         -3.871|        -35.597        -40.310          4.713|
     02_80           [3+2]cycloaddition|         27.244         28.380         -1.136|         37.440         41.250         -3.810|        -10.196        -12.870          2.674|
     02_81           [3+2]cycloaddition|         12.605         11.140          1.465|         39.344         43.060         -3.716|        -26.740        -31.920          5.180|
     02_82                 Electrocyclic|         10.969         10.610          0.359|         33.737         37.950         -4.213|        -22.768        -27.340          4.572|
     02_83                 Electrocyclic|         16.001         17.650         -1.649|         46.477         44.980          1.497|        -30.476        -27.330         -3.146|
     02_84                 Electrocyclic|         25.005         26.680         -1.675|         47.873         50.510         -2.637|        -22.868        -23.830          0.962|
     02_85                 Electrocyclic|         29.073         30.660         -1.587|         48.800         51.430         -2.630|        -19.728        -20.780          1.052|
     02_86                 Electrocyclic|         26.546         27.740         -1.194|         50.744         52.700         -1.956|        -24.198        -24.960          0.762|
     02_87                 Electrocyclic|         29.380         30.730         -1.350|         51.352         53.650         -2.298|        -21.972        -22.910          0.938|
     02_88                 Electrocyclic|         22.799         24.910         -2.111|         48.849         51.360         -2.511|        -26.050        -26.450          0.400|
     02_89                 Electrocyclic|         26.449         28.620         -2.171|         50.314         52.880         -2.566|        -23.865        -24.260          0.395|
     02_90                 Electrocyclic|         25.532         27.430         -1.898|         49.598         52.170         -2.572|        -24.067        -24.740          0.673|
     02_91                 Electrocyclic|         29.177         31.000         -1.823|         52.050         54.550         -2.500|        -22.873        -23.550          0.677|
     02_92                 Electrocyclic|         21.177         23.660         -2.483|         51.046         53.480         -2.434|        -29.869        -29.820         -0.049|
     02_93                 Electrocyclic|         26.353         28.690         -2.337|         52.683         54.950         -2.267|        -26.331        -26.260         -0.071|
     02_94                 Electrocyclic|         23.092         25.600         -2.508|         51.959         54.460         -2.501|        -28.867        -28.860         -0.007|
     02_95                 Electrocyclic|         25.498         28.020         -2.522|         53.367         55.880         -2.513|        -27.869        -27.860         -0.009|
     02_96                 Electrocyclic|          9.728         11.390         -1.662|         15.791         15.190          0.601|         -6.063         -3.800         -2.263|
     02_97                 Electrocyclic|         42.500         43.520         -1.020|         20.768         21.760         -0.992|         21.732         21.760         -0.028|
     02_98                 Electrocyclic|         32.296         33.080         -0.784|         46.508         45.420          1.088|        -14.213        -12.340         -1.873|
     02_99                 Electrocyclic|         44.656         44.280          0.376|         56.396         54.350          2.046|        -11.739        -10.070         -1.669|
    02_100                 Electrocyclic|         35.492         36.070         -0.578|         19.083         19.790         -0.707|         16.410         16.280          0.130|
    02_101                 Electrocyclic|         41.879         41.800          0.079|         46.774         45.810          0.964|         -4.895         -4.010         -0.885|
    02_102                 Electrocyclic|         39.006         38.730          0.276|         36.182         36.550         -0.368|          2.824          2.180          0.644|
    02_103                 Electrocyclic|         36.533         36.240          0.293|         36.353         36.680         -0.327|          0.180         -0.440          0.620|
    02_104                 Electrocyclic|         12.021         13.100         -1.079|         40.019         40.490         -0.471|        -27.998        -27.390         -0.608|
    02_105                 Electrocyclic|         49.603         48.250          1.353|         42.433         42.240          0.193|          7.170          6.010          1.160|
    02_106           [4+6]cycloaddition|          9.856         11.530         -1.674|         19.037         29.790        -10.753|         -9.181        -18.260          9.079|
    02_107           [6+4]cycloaddition|          9.856         11.530         -1.674|         25.837         36.380        -10.543|        -15.981        -24.850          8.869|
    02_108           [8+2]cycloaddition|          9.856         11.530         -1.674|         25.611         35.010         -9.399|        -15.755        -23.480          7.725|
    02_109           [3,3]rearrangement|         42.594         43.450         -0.856|         50.230         50.580         -0.350|         -7.635         -7.130         -0.505|
    02_110           [3,3]rearrangement|         42.594         43.450         -0.856|         55.827         57.370         -1.543|        -13.233        -13.920          0.687|
    02_111           [3,3]rearrangement|         35.856         36.960         -1.104|         49.504         51.170         -1.666|        -13.648        -14.220          0.572|
    02_112           [4+6]cycloaddition|         10.868         12.840         -1.972|         19.723         31.120        -11.397|         -8.856        -18.280          9.424|
    02_113           [6+4]cycloaddition|         10.868         12.840         -1.972|         25.609         36.750        -11.141|        -14.742        -23.910          9.168|
    02_114           [8+2]cycloaddition|         10.868         12.840         -1.972|         27.289         37.940        -10.651|        -16.421        -25.100          8.679|
    02_115           [4+6]cycloaddition|         10.678         11.830         -1.152|         19.534         30.110        -10.576|         -8.856        -18.280          9.424|
    02_116           [6+4]cycloaddition|         10.678         11.830         -1.152|         25.450         35.810        -10.360|        -14.772        -23.980          9.208|
    02_117           [8+2]cycloaddition|         10.678         11.830         -1.152|         30.973         40.210         -9.237|        -20.295        -28.380          8.085|
    02_118          [4+2]intramolecular|         18.641         22.520         -3.879|         34.369         41.610         -7.241|        -15.728        -19.090          3.362|
    02_119          [6+4]intramolecular|         14.918         18.910         -3.992|         39.577         47.580         -8.003|        -24.659        -28.670          4.011|
    02_120          [4+2]intramolecular|         12.467         16.790         -4.323|         35.144         43.120         -7.976|        -22.676        -26.330          3.654|
    02_121          [6+4]intramolecular|         12.467         16.790         -4.323|         46.624         54.330         -7.706|        -34.157        -37.540          3.383|
    02_122          [4+2]intramolecular|         14.538         19.290         -4.752|         27.761         37.460         -9.699|        -13.223        -18.170          4.947|
    02_123          [6+4]intramolecular|         14.538         19.290         -4.752|         33.381         41.950         -8.569|        -18.843        -22.660          3.817|
    02_124          [4+2]intramolecular|         17.686         21.680         -3.994|         38.774         46.020         -7.246|        -21.088        -24.340          3.252|
    02_125          [6+4]intramolecular|         17.686         21.680         -3.994|         40.170         47.320         -7.150|        -22.484        -25.640          3.156|
    02_126           [3,3]rearrangement|         16.525         20.250         -3.725|         21.733         26.190         -4.457|         -5.208         -5.950          0.742|
    02_127           [3,3]rearrangement|         16.455         20.950         -4.495|         27.935         32.160         -4.225|        -11.480        -11.210         -0.270|
    02_128           [3,3]rearrangement|         29.654         32.740         -3.086|         39.568         41.450         -1.882|         -9.914         -8.710         -1.204|
    02_129           [3,3]rearrangement|         31.454         34.420         -2.966|         37.219         40.150         -2.931|         -5.765         -5.730         -0.035|
    02_130           [3,3]rearrangement|         32.036         35.400         -3.364|         40.297         43.320         -3.023|         -8.261         -7.920         -0.341|
    02_131           [3,3]rearrangement|         28.494         32.390         -3.896|         40.759         43.380         -2.621|        -12.265        -10.990         -1.275|
    02_132           [3,3]rearrangement|         29.789         32.920         -3.131|         38.193         41.100         -2.907|         -8.404         -8.180         -0.224|
    02_133           [3,3]rearrangement|         30.280         33.840         -3.560|         41.851         44.830         -2.979|        -11.572        -10.990         -0.582|
    02_134           [3,3]rearrangement|         30.391         32.080         -1.689|         48.120         49.610         -1.490|        -17.729        -17.530         -0.199|
    02_135           [3,3]rearrangement|         26.055         28.350         -2.295|         41.454         44.420         -2.966|        -15.399        -16.070          0.671|
    02_136           [3,3]rearrangement|         27.238         29.790         -2.552|         43.392         45.830         -2.438|        -16.153        -16.040         -0.113|
    02_137           [3,3]rearrangement|         23.275         25.980         -2.705|         38.064         41.350         -3.286|        -14.789        -15.370          0.581|
    02_138           [3,3]rearrangement|         29.534         31.940         -2.406|         23.641         28.090         -4.449|          5.893          3.850          2.043|
    02_139           [3,3]rearrangement|         32.708         34.370         -1.662|         48.998         50.960         -1.962|        -16.290        -16.590          0.300|
    02_140        [2+2+2]intramolecular|         53.578         54.840         -1.262|        145.250        144.390          0.860|        -91.673        -89.550         -2.123|
